batch,run_id,run_at,protocol,code,build_id,slice,hypothesis,n_raw,n_declustered,hit_rate,base_rate,edge,expectancy,p,survived,gross,net_expectancy
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_above_ma_50+rvol_high,159,149,0.42953020134228187,0.4756701425587337,-0.04613994121645182,-0.006996055789805802,0.2658670664667666,False,-0.006996055789805802,-0.010962122466631342
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_above_ma_50+volume_dry,7,7,0.5714285714285714,0.4756701425587337,0.09575842886983771,-0.00284918709788692,1.0,False,-0.00284918709788692,-0.006831816405533938
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_resistance+not_at_support,9896,5991,0.4601902854281422,0.47604215648632675,-0.01585187105818453,-0.0008531988922056978,0.10594702648675662,False,-0.0008531988922056978,-0.0048438001946831625
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_resistance+not_breadth_positive,2626,1750,0.49314285714285716,0.4761062737218129,0.01703658342104425,0.002168188035080853,0.26186906546726635,False,0.002168188035080853,-0.0018344807139359517
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_resistance+not_ma_50_rising,2042,1480,0.422972972972973,0.47604215648632675,-0.05306918351335377,-0.0047340631473667474,0.0009995002498750624,True,-0.0047340631473667474,-0.008709164243133637
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_resistance+not_market_up,1853,1179,0.4775233248515691,0.4763145099673543,0.001208814884214815,-0.0003036677072233202,0.9985007496251874,False,-0.0003036677072233202,-0.004296463842191978
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_resistance+not_rvol_high,3765,2633,0.46486897075579187,0.47604215648632675,-0.011173185730534885,0.0011101170983286934,0.3428285857071464,False,0.0011101170983286934,-0.002888325705858344
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_resistance+not_volume_dry,10397,6319,0.45640132932426014,0.47604215648632675,-0.01964082716206661,-0.0011641711110875928,0.04097951024487756,False,-0.0011641711110875928,-0.005153530387728285
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_resistance+rvol_high,6722,4702,0.45002126754572525,0.47604215648632675,-0.026020888940601505,-0.001665107346653191,0.014992503748125937,False,-0.001665107346653191,-0.005652465879467362
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_resistance+volume_dry,90,72,0.6111111111111112,0.47604215648632675,0.1350689546247844,0.03562760567845883,0.010994502748625687,False,0.03562760567845883,0.03149129971469064
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_support+not_breadth_positive,2796,1844,0.5010845986984815,0.4761062737218129,0.02497832497666863,0.0025822362644533723,0.1359320339830085,False,0.0025822362644533723,-0.0014220861969123995
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_support+not_ma_50_rising,2281,1604,0.4382793017456359,0.47604215648632675,-0.037762854740690854,-0.004526787189337466,0.014992503748125937,False,-0.004526787189337466,-0.008502716147143412
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_support+not_market_up,2008,1261,0.48136399682791436,0.4763145099673543,0.00504948686056006,-0.0005416627481984952,0.8195902048975512,False,-0.0005416627481984952,-0.004533508328834753
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_support+not_rvol_high,4059,2834,0.47106563161609033,0.47604215648632675,-0.004976524870236421,0.0016742874383311058,0.6476761619190404,False,0.0016742874383311058,-0.00232640866726383
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_support+not_volume_dry,11138,6688,0.4609748803827751,0.47604215648632675,-0.01506727610355163,-0.0008771802997285764,0.111944027986007,False,-0.0008771802997285764,-0.004867685820248886
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_support+rvol_high,7185,4964,0.45447219983883963,0.47604215648632675,-0.02156995664748712,-0.001536601270577233,0.038980509745127435,False,-0.001536601270577233,-0.005524473057814074
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_at_support+volume_dry,106,87,0.632183908045977,0.47604215648632675,0.15614175155965027,0.03550473499692172,0.0029985007496251873,True,0.03550473499692172,0.031368919779759766
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_breadth_positive+not_ma_50_rising,809,588,0.44727891156462585,0.47661332552298286,-0.02933441395835701,-0.002643685633284931,0.23088455772113944,False,-0.002643685633284931,-0.0066271357156282825
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_breadth_positive+not_market_up,1340,903,0.4894795127353267,0.47443944717540415,0.015040065559922544,0.0017494766853960219,0.4567716141929036,False,0.0017494766853960219,-0.00225151972672738
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_breadth_positive+not_rvol_high,1478,1086,0.498158379373849,0.47522434646898165,0.02293403290486734,0.0038211731978942615,0.18790604697651175,False,0.0038211731978942615,-0.00018809758871740298
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_breadth_positive+not_volume_dry,3760,2475,0.4812121212121212,0.47533275173479106,0.005879369477330143,0.0009715586770653342,0.6876561719140429,False,0.0009715586770653342,-0.0030263307235420213
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_breadth_positive+rvol_high,2349,1740,0.4729885057471264,0.47522434646898165,-0.002235840721855231,0.0002995196443431156,0.9225387306346826,False,0.0002995196443431156,-0.0036956856263282555
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_breadth_positive+volume_dry,40,36,0.5833333333333334,0.47533275173479106,0.10800058159854231,0.03963461808257318,0.15592203898050974,False,0.03963461808257318,0.03548230807525386
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_ma_50_rising+not_market_up,888,589,0.4380305602716469,0.47682270654176573,-0.038792146270118844,-0.003260678278630328,0.16491754122938532,False,-0.003260678278630328,-0.007241664086803549
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_ma_50_rising+not_rvol_high,874,664,0.4503012048192771,0.47654065828516545,-0.02623945346588835,-0.0012850865045535894,0.24987506246876562,False,-0.0012850865045535894,-0.005273962844026174
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_ma_50_rising+not_volume_dry,3340,2221,0.42368302566411525,0.47654065828516545,-0.0528576326210502,-0.003945588744690436,0.0009995002498750624,True,-0.003945588744690436,-0.007923839014307252
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_ma_50_rising+rvol_high,2505,1804,0.41685144124168516,0.47654065828516545,-0.05968921704348029,-0.004443401277831321,0.0009995002498750624,True,-0.004443401277831321,-0.00841966327971717
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_ma_50_rising+volume_dry,39,35,0.5714285714285714,0.47654065828516545,0.09488791314340594,0.015313027643647326,0.30184907546226886,False,0.015313027643647326,0.011257858287107519
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_market_up+not_rvol_high,1026,730,0.5054794520547945,0.474667217005469,0.03081223504932551,0.005876073372000055,0.175912043978011,False,0.005876073372000055,0.0018585952956266085
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_market_up+not_volume_dry,2605,1624,0.4649014778325123,0.4747799418488868,-0.009878464016374489,-0.0007619247255154217,0.5657171414292853,False,-0.0007619247255154217,-0.004752890577834885
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_market_up+rvol_high,1643,1158,0.4481865284974093,0.474667217005469,-0.02648068850805968,-0.003089510285585248,0.17891054472763618,False,-0.003089510285585248,-0.007071179740260898
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_market_up+volume_dry,47,41,0.7073170731707317,0.4747799418488868,0.2325371313218449,0.047611854731735875,0.0009995002498750624,True,0.047611854731735875,0.043427683569552185
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_rvol_high+not_volume_dry,4840,3414,0.46250732278851786,0.4753127771044449,-0.012805454315927056,0.00041653673114683135,0.21489255372313842,False,0.00041653673114683135,-0.003579135906820808
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_rvol_high+volume_dry,147,122,0.6229508196721312,0.4753127771044449,0.14763804256768626,0.032556082685759276,0.0009995002498750624,True,0.032556082685759276,0.028432044412426236
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k3:breakout+not_volume_dry+rvol_high,9227,6292,0.4461220597584234,0.4753127771044449,-0.029190717346021522,-0.002228062083319888,0.00399800099950025,False,-0.002228062083319888,-0.006213172169856809
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+not_above_ma_50,5210,3703,0.4674588171752633,0.4810867136203282,-0.013627896445064902,-0.0016326175100771945,0.2318840579710145,False,-0.0016326175100771945,-0.005620105807590618
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+not_at_resistance,6643,5032,0.45926073131955486,0.48164600341832886,-0.022385272098774,-0.0019804888770788964,0.009995002498750625,False,-0.0019804888770788964,-0.005966587773226363
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+not_at_support,5913,4573,0.46730811283621254,0.48164600341832886,-0.01433789058211632,-0.0008466902603099259,0.09495252373813093,False,-0.0008466902603099259,-0.004837317558321672
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+not_breadth_positive,6917,5125,0.4784390243902439,0.4812726046711212,-0.0028335802808773236,8.448000937298889e-07,0.8345827086456772,False,8.448000937298889e-07,-0.00399316756056566
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+not_ma_50_rising,4610,3264,0.4721200980392157,0.4822189262370005,-0.010098828197784848,-0.00012803053057206407,0.3698150924537731,False,-0.00012803053057206407,-0.004121528162002633
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+not_market_up,5099,3682,0.45871808799565456,0.4795118399877385,-0.020793751992083942,-0.0029938097927314808,0.17891054472763618,False,-0.0029938097927314808,-0.006975861476035603
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+not_rvol_high,10145,7423,0.47042974538596255,0.4802813626322521,-0.009851617246289524,-0.0002663001361941922,0.1469265367316342,False,-0.0002663001361941922,-0.004259245517577344
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+not_volume_dry,9614,7132,0.46158160403813797,0.48045169306996255,-0.018870089031824577,-0.0005412907832908053,0.0069965017491254375,False,-0.0005412907832908053,-0.004533137849558244
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+above_ma_50+not_at_resistance,3027,2408,0.454734219269103,0.48164600341832886,-0.026911784149225848,-0.0018262637288401367,0.028985507246376812,False,-0.0018262637288401367,-0.005812978601615615
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+above_ma_50+not_at_support,3571,2793,0.4622269960615825,0.48164600341832886,-0.019419007356746343,-0.0007627462084622319,0.11694152923538231,False,-0.0007627462084622319,-0.0047537087797714225
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+above_ma_50+not_breadth_positive,2507,1948,0.48408624229979463,0.48029073917840226,0.003795503121392374,0.0009851888199112983,0.8255872063968016,False,0.0009851888199112983,-0.0030127550196090693
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+above_ma_50+not_ma_50_rising,895,717,0.46722454672245467,0.4822189262370005,-0.014994379514545852,-0.0008770397746283581,0.4387806096951524,False,-0.0008770397746283581,-0.004867545856407179
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+above_ma_50+not_market_up,1654,1249,0.45876701361088873,0.4814005389927573,-0.02263352538186858,-0.0040744975608765594,0.2368815592203898,False,-0.0040744975608765594,-0.008052232967523089
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+above_ma_50+not_rvol_high,4691,3575,0.47384615384615386,0.4810867136203282,-0.0072405597741743155,0.0005688611768771354,0.44877561219390305,False,0.0005688611768771354,-0.003427419846295617
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+above_ma_50+not_volume_dry,4702,3639,0.4663369057433361,0.4810867136203282,-0.014749807876992094,-0.0001988757715441483,0.1519240379810095,False,-0.0001988757715441483,-0.004192090446445622
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_resistance+not_above_ma_50,1353,1024,0.4775390625,0.48164600341832886,-0.004106940918328861,8.533344882089759e-05,0.8385807096451774,False,8.533344882089759e-05,-0.003909016360260762
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_resistance+not_at_support,1380,1153,0.5004336513443192,0.48164600341832886,0.018787647925990303,0.0037981219507113423,0.19090454772613694,False,0.0037981219507113423,-0.00021105676901191786
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_resistance+not_breadth_positive,1881,1477,0.4996614759647935,0.4808192983086149,0.01884217765617857,0.002923053737787078,0.24887556221889057,False,0.002923053737787078,-0.0010826299516299447
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_resistance+not_ma_50_rising,1417,1068,0.4934456928838951,0.48164600341832886,0.011799689465566254,0.00297883959773418,0.42778610694652675,False,0.00297883959773418,-0.0010270669009087925
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_resistance+not_market_up,1396,1056,0.46875,0.4819906144275892,-0.013240614427589226,-0.00036383669698186445,0.5677161419290355,False,-0.00036383669698186445,-0.004356392516464713
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_resistance+not_rvol_high,3195,2422,0.4917423616845582,0.48164600341832886,0.010096358266229344,0.003236893030086975,0.3828085957021489,False,0.003236893030086975,-0.0007700441362838176
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_resistance+not_volume_dry,3087,2381,0.48425031499370014,0.48164600341832886,0.0026043115753712764,0.002417009453116135,0.8315842078960519,False,0.002417009453116135,-0.001586653090880335
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_support+not_above_ma_50,2627,1946,0.45837615621788286,0.48164600341832886,-0.023269847200446003,-0.001617092899369424,0.05897051474262868,False,-0.001617092899369424,-0.005604643202317525
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_support+not_at_resistance,2110,1697,0.4602239245727755,0.48164600341832886,-0.02142207884555336,-0.0012220383759727975,0.10394802598700649,False,-0.0012220383759727975,-0.005211166530237509
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_support+not_breadth_positive,2518,1954,0.4733879222108495,0.4808192983086149,-0.007431376097765396,0.0004462250873212641,0.5697151424287856,False,0.0004462250873212641,-0.0035495661262077284
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_support+not_ma_50_rising,2275,1683,0.4741532976827095,0.48164600341832886,-0.007492705735619387,0.0010411746271222983,0.5657171414292853,False,0.0010411746271222983,-0.002956992820215187
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_support+not_market_up,1966,1473,0.4460285132382892,0.4819906144275892,-0.035962101189300044,-0.00404550832824682,0.03498250874562719,False,-0.00404550832824682,-0.00802335951814898
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_support+not_rvol_high,3913,2970,0.4730639730639731,0.48164600341832886,-0.008582030354355785,0.0005834633915064328,0.39580209895052476,False,0.0005834633915064328,-0.0034128759530427707
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+at_support+not_volume_dry,3497,2690,0.46431226765799255,0.48164600341832886,-0.01733373576033631,-6.614450347553874e-06,0.10394802598700649,False,-6.614450347553874e-06,-0.004000597018693645
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+breadth_positive+not_above_ma_50,1670,1298,0.4514637904468413,0.48029073917840226,-0.028826948731560942,-0.0013895021078645603,0.11294352823588207,False,-0.0013895021078645603,-0.005377961410479183
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+breadth_positive+not_at_resistance,2749,2278,0.43942054433713784,0.4808192983086149,-0.041398753971477076,-0.002882898219999128,0.009995002498750625,False,-0.002882898219999128,-0.006865392885121449
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+breadth_positive+not_at_support,2683,2226,0.44878706199460916,0.4808192983086149,-0.03203223631400576,-0.0013806758243181515,0.031984007996002,False,-0.0013806758243181515,-0.005369170379188576
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+breadth_positive+not_ma_50_rising,1808,1407,0.4506041222459133,0.48140465452404213,-0.030800532278128845,-0.0019128776442749018,0.09795102448775612,False,-0.0019128776442749018,-0.005899246580293776
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+breadth_positive+not_market_up,1155,956,0.4361924686192469,0.47863251272396573,-0.042440044104718855,-0.004253070762976949,0.17791104447776113,False,-0.004253070762976949,-0.008230092946649538
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+breadth_positive+not_rvol_high,4096,3293,0.45642271484968117,0.4794662588476444,-0.02304354399796321,-0.0006040442269259334,0.05297351324337831,False,-0.0006040442269259334,-0.0045956406553755574
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+breadth_positive+not_volume_dry,4213,3397,0.4495142773035031,0.47962801253908405,-0.030113735235580974,-0.0011510413213258026,0.017991004497751123,False,-0.0011510413213258026,-0.005140453038464793
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+ma_50_rising+not_above_ma_50,1304,1016,0.4478346456692913,0.4822189262370005,-0.0343842805677092,-0.006039236338370512,0.07196401799100449,False,-0.006039236338370512,-0.01000912456068356
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+ma_50_rising+not_at_resistance,3492,2750,0.452,0.48164600341832886,-0.029646003418328848,-0.0026991983470399743,0.014992503748125937,False,-0.0026991983470399743,-0.006682426711105719
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+ma_50_rising+not_at_support,3620,2843,0.4650017587055927,0.48164600341832886,-0.016644244712736178,-0.000942727856341981,0.16891554222888555,False,-0.000942727856341981,-0.004932971579332131
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+ma_50_rising+not_breadth_positive,2990,2291,0.4762112614578787,0.48140465452404213,-0.005193393066163454,-0.0008403108472510447,0.7876061969015492,False,-0.0008403108472510447,-0.004830963624695876
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+ma_50_rising+not_market_up,1966,1480,0.45675675675675675,0.4825734008443212,-0.025816644087564455,-0.0046955047266478605,0.19290354822588707,False,-0.0046955047266478605,-0.008670759825093605
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+ma_50_rising+not_rvol_high,5010,3775,0.4712582781456954,0.4822189262370005,-0.010960648091305147,-0.0007441333033319936,0.2978510744627686,False,-0.0007441333033319936,-0.004735170214751539
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+ma_50_rising+not_volume_dry,4713,3619,0.4633876761536336,0.4822189262370005,-0.018831250083366946,-0.0007611510004154327,0.09295352323838081,False,-0.0007611510004154327,-0.004752119942999897
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+market_up+not_above_ma_50,2209,1618,0.4703337453646477,0.4814005389927573,-0.011066793628109584,-0.00013174006083440867,0.46676661669165415,False,-0.00013174006083440867,-0.004125222876367774
complements_1,complements_1:discover-2026-09-24T14:41:29+00:00,2026-09-24T14:41:29+00:00,e29e367cba78c47f,a66d9f4959f9a310,5,discover,k5:hammer_shape+market_up+not_at_resistance,3616,2809,0.4574581701673193,0.4819906144275892,-0.024532444260269903,-0.0005474056625672034,0.07296351824087956,False,-0.0005474056625672034,-0.0045392283059518595
